geocode,municipio,casos_total,casos_est,temp_min_media,temp_med_media,temp_max_media,umid_min_media,umid_med_media,umid_max_media,populacao,pib_bruto_mil,pct_esgoto,pct_agua,pct_lixo_coletado,area_km2,pib_percapita,incidencia,dens_demog,grupo
3514700,Echaporã,586,586,18.30861071428571,22.671548626373628,27.74992967032967,48.246907692307694,66.70852500000001,83.14215879120879,6291,187403,84.40648269820412,85.54533508541394,94.08672798948751,516.8322604036329,29789.063741853442,9314.894293435067,12.172227784478642,1
3514809,Eldorado,302,302,16.804147252747253,19.905435989010986,23.942242857142865,70.27911098901099,86.89783873626374,97.09503653846154,13109,423995,56.13310134841235,57.24227925184863,85.9504132231405,1657.4239252026723,32343.809596460447,2303.760775040049,7.909261958069666,2
3514908,Elias Fausto,1290,1290,16.908710439560437,21.605007417582414,27.302300000000002,45.942375,68.82732335164835,88.43277967032967,18168,2159509,84.58186693480812,84.98407910172617,98.67605161722808,202.59595795070567,118863.33113166006,7100.396301188904,89.67602406174619,1
3514924,Elisiário,53,53,19.209183516483513,23.929399175824166,29.310513736263736,43.29704752747252,61.31598598901099,78.27488186813187,3190,121971,93.83445945945947,93.3277027027027,99.40878378378379,94.46881972563493,38235.423197492164,1661.4420062695926,33.76775542729011,1
3514957,Embaúba,210,210,19.242328296703302,23.911163186813184,29.20753324175824,43.77926730769231,61.559065934065934,78.3097076923077,2349,93032,89.0625,87.83482142857143,92.74553571428571,83.2689811350144,39604.93827160494,8939.974457215836,28.209784339636304,1
3515004,Embu das Artes,1598,1598,15.470584065934068,18.833408516483516,23.445492032967035,59.26857252747253,81.25427005494505,95.40909478021977,259788,17290650,79.48516876917832,98.38958972610524,99.05557449710194,70.56931759145233,66556.76936579056,615.1169415061512,3681.3165957476494,2
3515103,Embu-Guaçu,772,772,15.853369780219783,18.869148351648352,23.005909890109894,65.19870467032968,84.08246703296703,96.28329642857142,68913,1742920,45.67874850401778,78.97931270302617,98.91007009745255,156.0645768414326,25291.599553059656,1120.2530727148724,441.56721143721273,2
3515129,Emilianópolis,115,115,19.989683516483513,24.56529423076923,29.820750274725274,43.52815659340659,61.1999989010989,77.7618554945055,3061,97866,87.93542905692439,88.53016142735768,96.09175870858114,225.85763555190624,31971.904606337797,3756.9421757595555,13.552785109611785,1
3515152,Engenheiro Coelho,3162,3162,16.876253296703297,21.78661071428572,27.398338186813184,46.51241291208791,67.87213351648352,87.07725576923077,20261,814390,73.03893085415456,73.57640906449738,97.71934921557234,110.39883219493339,40194.95582646463,15606.337298257737,183.5254920470966,1
3515186,Espírito Santo do Pinhal,9952,9952,16.408048351648347,21.124322802197803,26.45387747252747,45.36472142857143,66.43879587912087,84.76556978021978,40610,2715247,91.53509076997983,91.28469082562425,97.89942268901719,390.1822535545478,66861.53656734794,24506.279241566117,104.07956699733062,1
3515194,Espírito Santo do Turvo,260,260,17.45400604395604,21.932112637362643,27.201486263736264,49.43535686813187,69.21053543956045,86.44951950549451,4214,181809,86.43724696356276,86.16734143049932,94.0620782726046,194.0655096114401,43144.043663977216,6169.909824394875,21.714317028498847,1
3515202,Estrela d'Oeste,666,666,20.04471950549451,24.73250192307692,30.041448076923075,43.3765815934066,61.023670054945065,77.64309038461538,9696,1317163,84.29561200923787,85.62355658198614,92.09006928406467,297.26178554246536,135846.0189768977,6868.8118811881195,32.617714323104195,1
3515301,Estrela do Norte,240,240,19.492453571428573,23.675188736263735,28.644209890109884,47.891689010989005,65.86190521978023,81.71629532967033,2751,69692,81.5653964984552,80.84449021627188,81.77136972193615,265.381678171668,25333.333333333332,8724.100327153763,10.366201687143056,1
3515350,Euclides da Cunha Paulista,531,531,20.122517307692306,23.974728296703294,28.68969725274725,48.767121978021976,66.72576923076923,81.9027815934066,7883,162208,62.54136333553938,69.9205823957644,73.59364659166116,574.9779066072965,20576.937714068248,6736.014207788912,13.710092004255046,2
3515400,Fartura,721,721,17.319263186813195,21.09543626373626,25.818642032967038,54.10995879120879,74.06419560439561,90.35884093406594,17029,566395,80.90339173766276,81.90001607458608,94.93650538498633,429.8180702672215,33260.614246285746,4233.953843443537,39.61908811654412,2
3515509,Fernandópolis,6353,6353,19.966561813186814,24.640939010989005,29.930665109890104,43.738665659340654,61.4181412087912,78.1330478021978,73508,2790708,96.78505484957098,96.63299663299664,97.9399732087904,551.0357379556394,37964.684116014585,8642.596724166076,133.39969612990453,1
3515608,Fernando Prestes,268,268,18.82582417582418,23.509011538461536,28.853156868131876,44.164793406593404,62.29513131868132,79.22305357142858,6080,281662,91.06344950848973,90.70598748882931,92.98480786416444,170.62434175526118,46325.98684210526,4407.894736842105,35.6338371035065,1
3515657,Fernão,34,34,17.78503516483517,22.22336291208791,27.39735934065933,48.83098406593406,67.87244038461539,84.85166510989012,1692,102634,60.685154975530175,60.685154975530175,96.4110929853181,100.67891331128007,60658.39243498818,2009.4562647754137,16.805902490908473,2
3515707,Ferraz de Vasconcelos,345,345,15.85932417582417,19.297573901098897,23.88524450549451,59.795836263736255,81.52211208791209,95.52687582417582,186479,5523981,89.1877783396682,98.16316210176016,99.45841014012822,29.57122733563097,29622.53658588903,185.00742710975499,6306.096053554994,2
3515806,Flora Rica,34,34,19.988168131868136,24.63757994505494,29.959547252747253,43.21946043956045,61.00891758241758,77.75988461538462,1483,65665,85.90163934426229,85.73770491803279,86.88524590163934,225.44276782199148,44278.48954821308,2292.6500337154416,6.578166220754394,1
3515905,Floreal,337,337,19.664743956043957,24.439675824175826,29.810971978021982,43.787627197802195,61.795618681318686,78.78529642857143,2747,131171,86.65480427046263,86.12099644128114,93.68327402135232,204.82016772863696,47750.63705860939,12267.928649435748,13.411765210735778,1
3516002,Flórida Paulista,546,546,19.733038461538463,24.48570686813187,29.867575824175823,43.507025,61.52843681318681,78.5433184065934,13175,361684,92.67670915411355,91.7497103128621,94.39165701042874,525.6336232332063,27452.296015180265,4144.212523719165,25.064987127268846,1
3516101,Florínea,656,656,19.07218351648352,23.562105219780218,28.880760714285717,44.909125,65.19498736263736,83.75652445054945,4022,216161,87.76091081593927,88.51992409867174,95.63567362428842,226.3470772312134,53744.654400795625,16310.293386374939,17.76917135047222,1
3516200,Franca,11875,11875,17.07455027472527,21.664140934065934,26.712071978021978,46.69680302197802,66.1224175824176,84.46533104395604,365494,14375667,97.92059161513747,98.3575800689488,99.64509345611745,606.9971299206198,39332.15593142432,3249.0273438141253,602.1346427911407,1
3516309,Francisco Morato,608,608,15.225815934065933,19.278075274725275,24.37674478021978,54.66953901098901,77.32819065934066,93.97918104395605,171476,2237469,68.58569744052161,97.96594298397724,98.71505861136158,49.08340568005938,13048.292472415966,354.56856936247635,3493.5636112484312,2
3516408,Franco da Rocha,2459,2459,15.320218956043956,19.246206868131868,24.288106593406592,54.615019780219775,77.42074120879121,93.70940137362638,150241,5438089,78.89454368498956,98.1832559459843,99.28222388937327,133.20506535155945,36195.77212611737,1636.7036960616608,1127.8925437518365,2
3516507,Gabriel Monteiro,270,270,19.16336098901099,23.98657445054945,29.355912087912085,45.00389450549451,63.19323461538461,80.83397747252748,2813,123956,88.79551820728291,88.51540616246498,95.42483660130719,139.05058997178384,44065.41059367223,9598.29363668681,20.230047212103266,1
3516606,Gália,322,322,17.858292582417583,22.298211813186814,27.46725686813187,48.36497197802197,67.3752684065934,84.33427417582416,6413,220849,83.98197460057354,80.82752970094224,93.19950839819747,357.35716624803433,34437.70466240449,5021.050990176204,17.945631445792436,1
3516705,Garça,5072,5072,18.033746153846156,22.44268928571429,27.565998901098904,47.75912170329671,66.5121956043956,83.24536263736265,43081,1893766,96.43754428911937,95.67738194936545,97.96431102235393,556.7087467724432,43958.26466423713,11773.171467700378,77.38516818671347,1
3516804,Gastão Vidigal,386,386,19.648260989010993,24.483982692307695,29.864484890109892,44.063960714285706,62.41743956043957,79.893814285714285,3203,101942,90.6099518459069,90.0481540930979,97.59229534510433,180.8617829384657,31827.03715266937,12051.201998126757,17.709656224553264,1
3516853,Gavião Peixoto,428,428,18.551943131868132,23.336821153846152,28.74984148351648,43.091325549450545,62.03261291208791,80.03298626373626,4806,1735633,94.8170731707317,95.0609756097561,98.04878048780488,244.41691755796202,361138.784852268,8905.534748231377,19.663123355036525,1
3516903,General Salgado,1031,1031,19.938390659340648,24.65275,29.971247802197805,43.85545357142857,61.74653598901099,78.55556785714286,10437,348923,89.74869370490171,90.84349340631998,95.57103757153521,495.7927324316743,33431.35000479065,9878.317524192777,21.0511355194952,1
3517000,Getulina,498,498,18.79470247252747,23.576348626373626,28.926204395604394,45.506484615384615,64.00388901098901,81.84910027472527,10337,272841,88.11619718309859,88.40962441314554,93.7206572769953,678.2082872038417,26394.601915449355,4817.645351649415,15.24163032955261,1
3517109,Glicério,860,860,19.603592307692306,24.229511813186814,29.43663296703297,45.22828049450549,64.32442115384616,82.5708521978022,4158,188392,78.22164948453609,81.05670103092784,95.03865979381443,273.5692807653514,45308.321308321305,20683.020683020684,15.199074941336129,1
3517208,Guaiçara,823,823,19.264015109890106,23.93301346153847,29.22881785714285,44.740258791208795,63.8905282967033,82.38415274725276,11478,310852,91.41856392294221,91.61871403552665,98.24868651488616,277.98485384350914,27082.4185398153,7170.238717546611,41.290019370844966,1
3517307,Guaimbê,231,231,18.635936263736266,23.36252087912088,28.711097527472518,45.37140906593407,64.13397774725274,82.02009258241758,5609,593772,89.80582524271846,89.51456310679612,94.51456310679612,218.43132520032316,105860.58120877162,4118.381173114637,25.678551347230034,1
3517406,Guaíra,6646,6646,19.97742142857143,24.614731043956052,29.751624450549446,42.22585494505494,60.750787637362635,78.74919862637363,40489,3233958,97.72217311484327,97.05582375739444,97.85136329638947,1262.4796552352057,79872.50858257798,16414.33475758848,32.071011863123225,1
3517505,Guapiaçu,2713,2713,19.50735796703297,24.263588186813188,29.64224120879121,42.021093956043956,59.98039807692307,77.23390467032968,22445,1134077,87.86037491919845,92.82482223658694,96.50937297996121,326.27725862271893,50526.93250167075,12087.324571173982,68.7911872704362,1
3517604,Guapiara,167,167,15.124338186813187,18.282136813186806,22.63137252747253,64.68214368131868,84.25410467032967,96.28932445054944,17225,585182,37.99545159194282,60.396361273554255,89.89603638726446,408.9520839687743,33972.83018867925,969.5210449927431,42.11984893886792,2
3517703,Guará,73,73,19.027887912087916,23.639804120879116,28.737355219780223,43.23828543956044,61.43779450549451,78.53537884615385,18748,854715,96.90166142792995,89.20820236491544,97.65005238736715,362.6842071404047,45589.66289737572,389.3748666524429,51.69235282622094,1
3517802,Guaraçaí,1058,1058,20.287342582417587,24.88244010989011,30.102190934065934,43.66245192307692,61.68076620879121,78.92344203296703,7453,374454,83.06698401904114,83.64501870112207,86.16116967018021,570.646096397707,50242.05018113511,14195.625922447336,13.06063433544579,1
3517901,Guaraci,79,79,20.20450357142857,24.71173214285714,29.82437637362637,42.49075906593407,61.418379670329664,79.1868315934066,10554,660486,88.37803320561942,86.66666666666667,95.93869731800766,643.2530388008253,62581.58044343377,748.5313625165813,16.407229135948015,1
3518008,Guarani d'Oeste,97,97,20.24232554945055,24.870367857142856,30.133954945054942,42.89554945054945,61.0140392857143,78.27617637362637,1999,48665,87.12871287128714,86.50990099009901,95.29702970297029,86.14569125187687,24344.672336168085,4852.426213106553,23.204875031476952,1
3518107,Guarantã,226,226,18.738522527472522,23.329119780219777,28.58783626373626,45.785563461538466,64.41668516483517,82.09434478021979,6532,312045,81.52505446623094,82.13507625272331,87.7124183006536,463.54615424561797,47771.739130434784,3459.8897734231477,14.091369198457219,1
3518206,Guararapes,4026,4026,19.678775274725272,24.3425739010989,29.58261868131868,44.81083846153847,62.91102527472527,80.34557225274726,31888,1718488,95.51892866340458,95.02103184822731,96.9525281140012,958.7008767393318,53891.36979427998,12625.4390366282,33.26167814559145,1
3518305,Guararema,789,789,15.707831868131862,19.416891208791203,24.209901648351646,58.86661346153847,80.57749945054945,94.89553626373626,32620,2034663,61.194299116002156,72.69529135847014,98.29514703229299,271.38286750033393,62374.70876762722,2418.761496014715,120.19918685530088,2
3518404,Guaratinguetá,2698,2698,15.492675274725272,19.69857527472528,24.70204697802197,51.90857554945055,74.48256620879121,92.10528791208792,121916,8369821,89.34017420355566,95.84297816489679,99.41773058107624,754.4150057121655,68652.35900127958,2212.9991141441647,161.6033603214343,1
3518503,Guareí,187,187,16.12103956043956,20.258944230769227,25.60606071428571,52.086289560439575,75.05766346153847,92.22797417582417,15285,386201,59.18954827280779,84.76527900797166,94.24269264836138,569.249227398911,25266.666666666668,1223.4216552175335,26.851156337694558,2
3518602,Guariba,1515,1515,18.383160989011,23.114156593406594,28.42958241758242,45.09080467032967,63.477606868131865,80.71333351648353,38678,1517994,98.40334831809022,95.2177956905906,99.61246318400248,271.0867569059171,39246.962097316304,3916.9553751486633,142.67757097932864,1
3518701,Guarujá,5909,5909,19.497037912087922,21.74335906593406,24.589856593406594,71.05515961538461,83.83961923076923,93.04742774725274,294871,11536359,85.53648327765927,94.24175956855959,99.77160220549764,145.2356627435641,39123.40989788755,2003.9271410209888,2030.2933482710794,2
3518800,Guarulhos,17706,17706,15.464661538461538,19.14190274725275,23.97207912087913,56.58834917582418,79.16469780219781,94.29865027472528,1349100,97557674,92.01791552271733,98.77929416569195,99.30863660475099,319.24249576519907,72313.15247201838,1312.4305092283744,4225.941150993428,2
3518859,Guatapará,160,160,18.32562747252748,23.221822252747256,28.650363186813188,43.40354203296704,62.61729395604396,81.31678379120879,7474,353798,93.64390051322542,90.8014212396368,92.69640742202921,414.9522807085093,47337.16885202034,2140.7546160021407,18.011709653067904,1
3518909,Guzolândia,72,72,20.398311538461538,25.107805219780218,30.422112637362638,42.03368653846153,60.603253571428574,78.34659670329671,4259,120156,90.06134969325153,89.4478527607362,95.58282208588957,253.08118202170843,28212.256398215544,1690.5376849025592,16.82859217733019,1
3519006,Herculândia,344,344,18.622560164835164,23.45968901098901,28.857585989010992,45.104148901098895,63.74021923076923,81.66656181318682,9316,552689,92.68218929543393,87.51133958270336,93.89174478379195,365.15276424715415,59326.85702018034,3692.57191927866,25.512609822924556,1
3519055,Holambra,777,777,17.1859967032967,21.820077747252746,27.286789835164836,47.40175357142857,68.48335631868132,86.56012362637362,15718,1806633,77.70675963587061,78.44276583381755,99.41894247530504,65.87356852810252,114940.38681766127,4943.377019977097,238.60860055417365,1
3519071,Hortolândia,19763,19763,16.959977747252744,21.68057582417582,27.329298351648358,45.38526071428571,67.8494173076923,87.40734368131868,248842,22163924,96.35652582856859,98.6077077300067,99.96534739239128,62.327645687894474,89068.26018115913,7941.987285104604,3992.4819436639027,2
3519105,Iacanga,863,863,18.923611813186813,23.669964010989005,29.116676923076927,43.108491758241755,63.06534670329671,82.40769038461538,10648,687530,89.56280010108668,91.33181703310589,93.60626737427344,549.0503228442611,64568.93313298272,8104.80841472577,19.3934864564688,1
3519204,Iacri,350,350,18.95757335164835,23.725059615384612,29.058504395604395,45.510600824175825,63.53527774725275,80.74181236263736,6197,372134,84.64601769911503,85.97345132743362,89.46902654867257,322.7870714191259,60050.669678876875,5647.8941423269325,19.198414523713833,1
3519253,Iaras,284,284,17.046733516483517,21.276185714285713,26.383406043956043,50.263875549450546,70.34116291208791,87.25594587912087,8313,326007,64.4891122278057,66.33165829145729,71.52428810720268,402.51527194467775,39216.52832912306,3416.335859497173,20.65263253202117,2
3519303,Ibaté,1967,1967,17.179376373626372,22.09467445054945,27.561159615384614,44.197918681318676,64.14656813186814,83.40009670329671,33160,1516837,98.22394518571944,98.4132708258204,99.63036422646952,291.4145963530447,45742.97346200241,5931.845597104945,113.78977036492408,1
3519402,Ibirá,1392,1392,19.420959340659344,24.149912362637366,29.533584890109886,42.990781593406595,61.07266071428572,78.18310494505495,11952,418178,95.04995458673933,93.05177111716621,97.50227066303361,272.58502849077416,34988.11914323962,11646.586345381527,43.84686886941233,1
3519501,Ibirarema,748,748,18.234683791208795,22.724086263736268,27.986022252747258,47.61301675824176,67.2863445054945,85.08571401098901,6450,331387,94.59009571369123,93.42488555971701,96.58759883478984,228.5994653028017,51377.82945736434,11596.899224806202,28.215289092896008,1
3519600,Ibitinga,7437,7437,19.14527664835165,23.889702472527475,29.334206868131865,42.28542115384615,61.89717802197802,80.84048901098902,62143,2528835,97.0827893575834,96.5965875838473,99.13113942286049,690.9058125609205,40693.803002751716,11967.558695267368,89.9442425728913,1
3519709,Ibiúna,1719,1719,15.47010906593407,18.72283543956044,23.149457417582415,61.42635357142858,81.87494780219781,95.31967719780219,77801,3023501,29.113539769277473,48.75151791135398,93.51851851851852,1060.6594956700028,38861.981208467754,2209.4831685968047,73.35153300150702,2
3519808,Icém,437,437,20.20090989010988,24.891910164835167,30.20847802197802,40.53132637362637,59.93010494505495,78.82076401098901,7982,263932,94.06322282189669,90.0154202004626,97.64841942945259,363.75765758945437,33065.898271109996,5474.818341267853,21.9431806684017,1
3519907,Iepê,949,949,19.226611263736263,23.538553021978018,28.6024543956044,46.82106153846154,65.97188351648352,83.31376565934066,7739,503732,88.0730782488797,89.24508790072389,95.69114098586694,596.52139766416,65090.06331567386,12262.566223026231,12.973549700487085,1
3520004,Igaraçu do Tietê,1316,1316,17.796156868131874,22.27794725274725,27.67901675824175,45.98432857142857,67.86272802197803,87.49337582417583,23421,477976,97.87623581105822,98.60856829000366,98.90150128158184,97.90647865563326,20408.009905640236,5618.889031211306,239.21808159783532,1
3520103,Igarapava,438,438,18.704374450549455,23.504635164835168,28.694780769230768,43.0246771978022,62.81482142857143,82.20534450549451,26696,1422122,97.67677792431775,95.60718271279293,98.59997970985087,469.69532466754856,53270.97692538208,1640.6952352412345,56.83684422214654,1
3520202,Igaratá,140,140,15.225192857142861,19.363284615384618,24.452775274725266,55.46806730769231,77.78424285714286,93.7820978021978,10984,353163,39.86245542536933,65.94498217014774,95.84819154355579,293.6132197881026,32152.494537509105,1274.5812090313182,37.40975971016234,2
3520301,Iguape,1117,1117,19.24429175824176,21.670985989010994,24.740867032967035,71.20674587912087,84.86423516483516,94.59832390109891,29891,1896850,64.49529433474811,74.94925262963646,90.02583502491235,1983.6853514912784,63458.90067244321,3736.910775818808,15.06841797139289,2
3520400,Ilhabela,4886,4886,20.366843681318684,21.54989807692308,22.987630769230762,74.15572912087912,81.47874505494505,88.47658928571428,36559,14830715,62.4390243902439,84.02832415420929,99.00078678206137,347.27386555469417,405665.2260729232,13364.69815914002,105.27426226446663,2
3520426,Ilha Comprida,322,322,19.865032692307686,21.94712692307692,24.486021428571426,71.72208214285713,83.49056758241757,93.14067115384616,14104,2802536,47.33739064282997,93.32445796880944,99.67668314948651,198.52876023879054,198705.04821327282,2283.040272263188,71.04260351515669,2
3520442,Ilha Solteira,1305,1305,21.29967252747252,25.411096703296703,30.123017582417585,44.63268708791208,63.67489560439561,80.86880494505495,26257,917732,87.64427040395714,94.60016488046166,95.37304204451772,654.5655305104117,34951.898541341354,4970.103210572419,40.1136307613472,1
3520509,Indaiatuba,17714,17714,16.517611263736264,21.087289560439558,26.652903571428574,47.68645164835165,70.56998104395605,89.61523763736264,269657,28264863,96.03742189996584,96.37681957927911,99.87878654310241,312.18297290036014,104817.83524996569,6569.0859128448365,863.7786920110688,1
3520608,Indiana,629,629,19.379182967032957,23.882545604395602,29.074307142857144,44.79352417582418,62.8006412087912,79.39229148351649,5200,99886,87.33715476810839,86.45127670661803,96.76915059927045,129.84760010964908,19208.846153846152,12096.153846153848,40.04694731060789,1
3520707,Indiaporã,379,379,20.75248076923077,25.114096703296703,30.053224175824173,44.170454395604395,62.194311538461534,79.27708214285714,4113,167087,80.02406738868832,82.37063778580024,95.7280385078219,280.3729996319784,40624.11864818867,9214.685144663263,14.669743539494824,1
3520806,Inúbia Paulista,178,178,19.44598846153847,24.097364835164836,29.360833241758243,44.43001401098901,62.20233406593407,78.89799807692309,3671,176723,93.61702127659575,92.5531914893617,98.86018237082067,87.39638517062579,48140.28874965949,4848.815036774721,42.00402559937725,1
3520905,Ipaussu,1198,1198,17.491865109890117,21.58009752747252,26.577702747252747,51.69513736263736,71.72211978021978,88.54295164835165,13935,678118,95.92630501535312,92.28249744114638,98.34186284544523,210.12478221332609,48662.93505561536,8597.057768209545,66.31773679057379,1
3521002,Iperó,1605,1605,16.441859065934068,20.838210164835164,26.360765384615377,47.98031648351649,71.45462967032967,90.05028351648352,38277,1291003,67.24181895452614,86.2558436039099,99.00552486187846,170.3486518618132,33727.904485722494,4193.118582961048,224.69799192218025,2
3521101,Ipeúna,843,843,16.791295329670326,21.531989285714285,27.02354615384615,48.95968186813187,69.86460549450548,88.38788159340659,7027,1055776,84.36454849498328,92.3076923076923,97.95150501672241,190.39608094289582,150245.62402163085,11996.58460224847,36.90727227787614,1
3521150,Ipiguá,799,799,19.546721153846153,24.285639285714286,29.683404395604395,42.474704670329665,60.622461538461536,77.8060989010989,7115,173091,68.05725971370144,65.88957055214723,95.29652351738241,136.10077292667873,24327.617709065355,11229.79620520028,52.277440068860216,1
3521200,Iporanga,10,10,15.879084890109892,19.160419780219783,23.492811538461538,67.62199065934065,86.36983736263737,97.52922417582418,4083,70829,56.33995887594243,56.8882796435915,80.67169294037012,1154.5717251860042,17347.293656625032,244.91795248591723,3.5363762258617752,2
3521309,Ipuã,1077,1077,19.658349450549448,24.335546428571426,29.4960021978022,40.96257225274725,59.17373626373627,76.59443131868132,14701,589810,98.05206967596928,97.60254729350065,98.3517512642817,468.14472085989155,40120.39997279097,7326.032242704578,31.40268242905121,1
3521408,Iracemápolis,1357,1357,17.001454395604398,21.800218956043953,27.418239560439552,46.543948901098894,68.00878406593407,87.11567774725275,22500,2403778,99.58902293517168,99.49622166246851,99.78788280524991,115.92694777208554,106834.57777777778,6031.111111111111,194.0877460539667,1
3521507,Irapuã,502,502,19.746596978021977,24.32189148351649,29.588285439560437,43.3617837912088,61.74879807692308,79.10683626373626,6932,282416,91.7919544900447,91.01991060544495,97.52133279154816,258.5238973681032,40740.911713791116,7241.777264858627,26.81376874854152,1
3521606,Irapuru,250,250,19.97785384615385,24.64152087912088,29.969054120879118,43.492086813186816,61.25758543956044,77.93233873626373,7120,142422,89.27966101694915,90.04237288135593,91.69491525423729,215.36924349746238,20003.08988764045,3511.23595505618,33.05950229650081,1
3521705,Itaberá,449,449,16.0325195054945,19.939439285714286,24.8872445054945,54.76604670329671,75.48976978021977,90.92975686813188,18263,1058159,66.4262697560227,69.84808961178456,88.92128279883383,1102.719879767755,57940.042709302965,2458.522696161638,16.561776326954757,2
3521804,Itaí,976,976,16.773378296703296,20.618787912087914,25.565770329670332,53.801809065934066,74.63923131868131,90.81119697802197,25979,1082752,80.4270051933064,81.84650894402769,93.97576457010963,1095.6369071017034,41677.97066861696,3756.880557373263,23.711322456928222,2
3521903,Itajobi,1326,1326,19.213370604395607,23.982971428571428,29.412174450549447,42.48966648351649,61.02736043956043,78.67329065934065,17502,1278534,88.72265122265122,88.04697554697555,91.98841698841699,503.60503677842166,73050.73705862187,7576.276996914638,34.753425247612455,1
3522000,Itaju,226,226,18.902577472527465,23.74814340659341,29.27834148351648,41.95392637362637,62.123866208791206,81.84462252747252,3715,308305,78.34736036725324,76.58760520275439,92.19586840091813,231.05753492296483,82989.2328398385,6083.445491251682,16.078246490592008,1
3522109,Itanhaém,1402,1402,17.92068543956044,20.683827472527472,24.214517857142862,70.49761785714286,85.44091016483516,95.58431923076922,118495,2956406,63.14460013344772,93.46106186254886,97.87198551139072,602.8351282415146,24949.626566521794,1183.1722857504535,196.56286511645885,2
3522158,Itaoca,5,5,15.39700357142858,18.934967582417585,23.586250274725273,65.64180741758241,85.70309395604396,97.5881162087912,3497,67982,31.774960380348656,69.96830427892235,97.22662440570524,183.32566408603688,19440.091507006004,142.9796968830426,19.07534341923244,2
3522208,Itapecerica da Serra,840,840,15.546657142857141,18.733504395604403,23.168525824175827,61.3940043956044,82.59441263736264,95.99862912087912,163003,6215134,63.50090720818137,90.83994648388102,98.72624305848285,151.04971510197612,38128.954681815674,515.3279387495936,1079.1347728789426,2
3522307,Itapetininga,3363,3363,16.097939835164837,19.875038186813182,24.94955576923077,54.79094862637362,77.56849230769231,93.36420412087912,164256,7962802,90.04894861312263,94.16283205309183,98.50404238546574,1793.2418281874918,48477.99775959478,2047.4137931034481,91.59723882083475,1
3522406,Itapeva,2506,2506,15.61254423076923,19.267914835164834,24.0644554945055,57.59786978021978,78.53028296703297,93.01037939560439,92393,4558512,80.63764831775406,88.96547382998143,96.6355081358386,1829.727111657262,49338.28320327298,2712.3266914160163,50.495507997537246,2
3522505,Itapevi,3109,3109,15.409953296703295,18.991946428571428,23.795468131868134,56.11894038461538,78.46050054945054,93.53262005494506,242995,15615097,82.00053784470957,96.56268335615098,99.0355466458048,82.7502528264399,64260.98067861479,1279.4501944484455,2936.486496417804,2
3522604,Itapira,2069,2069,16.56509478021978,21.218161538461537,26.597600549450544,46.07505824175825,67.42856978021977,85.48426263736265,74038,6365974,93.43893129770993,93.14885496183206,99.41603053435114,519.556309755018,85982.52248845188,2794.510926821362,142.50235943609368,1
3522653,Itapirapuã Paulista,83,83,14.91324862637362,18.58478763736264,23.471538461538465,62.53361373626374,84.27344835164836,97.22655164835164,4420,77308,60.23091725465042,71.96921103271328,87.04297626683771,407.0055451437011,17490.49773755656,1877.8280542986424,10.859802901307976,2
3522703,Itápolis,2158,2158,19.02572884615384,23.797869505494507,29.224953021978028,42.54120879120879,61.28477719780221,79.2087510989011,40445,2524858,93.33377774815013,93.36710885940937,95.12699153389774,999.7114395040276,62426.95017925578,5335.640993942391,40.456674197971964,1
3522802,Itaporanga,437,437,16.81876785714286,20.864383516483514,25.87560604395604,53.10015357142857,73.47195192307693,89.63059065934065,14245,408307,75.73261827236162,82.39800804443593,88.45048841218157,509.37048274959153,28663.18006318006,3067.7430677430675,27.965892179509932,2
3522901,Itapuí,838,838,18.38705164835165,23.10208626373626,28.58719835164835,44.187673901098904,64.87190439560439,84.15163543956044,14035,1311338,96.60981259212465,96.50452726889873,98.94714676774058,140.40278203641853,93433.41645885287,5970.787317420733,99.96240670188085,1
3523008,Itapura,57,57,20.98519258241758,25.45594807692308,30.558227472527477,42.66072115384615,62.94530219780219,81.94547884615385,4002,209349,78.42105263157895,84.27631578947368,96.97368421052632,301.9318595672923,52311.094452773614,1424.287856071964,13.254646282559872,1
3523107,Itaquaquecetuba,1203,1203,15.707378571428572,19.33968461538462,24.122746153846148,58.275562362637366,80.53229175824175,95.07569615384615,382983,11979260,76.61666693959094,97.94733653200582,99.59798254376341,82.68207432101174,31278.829608624925,314.11315906972374,4631.995546133435,2
3523206,Itararé,1523,1523,15.331698901098903,19.18414917582417,24.021562637362642,56.139985714285714,76.9303467032967,91.81011071428571,45213,1406445,88.98033282904689,94.43267776096823,97.53101361573374,1005.9345280263611,31107.09309269458,3368.5002101165596,44.946265129906315,1
3523305,Itariri,171,171,18.570786538461533,20.97415082417582,23.995815659340657,72.40742774725274,85.64383489010989,95.14236456043956,15916,400627,67.24442872302795,77.23735408560312,93.6505129112133,274.3218593501446,25171.337019351595,1074.390550389545,58.01943759678592,2
3523404,Itatiba,1156,1156,15.839046703296708,20.10319423076923,25.352448076923082,51.45099560439561,73.51141978021978,90.74718186813188,127112,10327467,86.336,92.31085714285715,99.72800000000001,323.2441964813601,81246.98690918245,909.4341997608408,393.23830523073264,1
3523503,Itatinga,645,645,16.28148351648352,20.361164010989015,25.53675604395604,52.55525576923077,74.3423956043956,91.37424835164835,19462,601161,87.71784232365145,89.52697095435684,97.94190871369295,982.4187676696614,30888.963107594285,3314.1506525536943,19.810289298691515,1
3523602,Itirapina,773,773,16.412710989010996,21.09829368131868,26.479518681318684,49.16115934065933,69.58823159340659,87.8238456043956,16454,1570273,77.9030910609858,91.687552213868,98.05764411027569,565.4038292513216,95434.11936307281,4697.945788258175,29.101323954221417,1
